category,poly_id,poly_name,function_id,function_name,stratum,train_support,clean_filtered_rank,baseline_filtered_rank,ontology_filtered_rank,rescue_count_16seeds,evidence_score,organisms,monosaccharides,bonds,diseases,publications,top5_predictions
clean_success,dolphin::35726,GP1,function:706a8a5c64f2,antimicrobial,head_gt_50,94,2,,,,4,Zingiber officinale,glucose; mannose; galactose,,Malignant neoplasms; 01-Certain infectious or parasitic diseases; 5C8Z/5C8Y-lipoprotein metabolism disorder,https://doi.org/10.1016/j.ijbiomac.2018.01.087,
clean_success,dolphin::34099,SPs,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Arthrospira platensis,glucose; mannose; galactose; xylose; ...(+2),,01-Certain infectious or parasitic diseases,10.1016/j.ijbiomac.2019.09.024,
clean_success,dolphin::33191,TFPS1,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Camellia sinensis,glucose; mannose; galactose; arabinose; ...(+1),,04-Diseases of the immune system,10.1016/j.ijbiomac.2010.04.011,
clean_success,dolphin::37654,Mannan,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Grifola frondosa,glucose; mannose; xylose,,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.carres.2005.09.024,
clean_success,dolphin::37485,LBP-O,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Lycium barbarum,glucose,,04-Diseases of the immune system,https://doi.org/10.1016/j.ijbiomac.2017.12.017,
clean_success,dolphin::37526,APPsB-2,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Auricularia polytricha,glucose; mannose; galactose; glucuronic acid,,04-Diseases of the immune system,10.1016/j.carbpol.2010.04.056,
clean_success,dolphin::34819,APS4,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Astragalus membranaceus,galactose; arabinose,,04-Diseases of the immune system; 01-Certain infectious or parasitic diseases,10.1007/s10719-016-9669-z,
clean_success,dolphin::35883,AAP,function:0410fe6bc330,anticoagulant,head_gt_50,157,2,,,,4,Auricularia auricula,glucose; mannose; galactose; xylose; ...(+3),,Malignant neoplasms; Aging-related disorders,https://doi.org/10.1016/j.ijbiomac.2020.06.098,
clean_success,dolphin::36063,APS-1,function:89a4e8b2603e,organ_protective,head_gt_50,128,2,,,,4,alfalfa,galactose; arabinose; galacturonic acid,,organ injury,10.1016/j.carbpol.2014.06.047,
clean_success,dolphin::36673,NSP-2,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Rumex sibiricus,galactose; rhamnose,,Malignant neoplasms,10.1016/j.fbio.2021.100903,
clean_success,dolphin::35143,LLP-B,function:69e084e355dc,antiobesity,mid_11_50,36,2,,,,4,Eriobotrya japonica,glucose; mannose; galactose; xylose; ...(+2),,5C80.0-Hypercholesterolemia; 5B81-Obesity,10.1016/j.ijbiomac.2019.05.157,
clean_success,dolphin::36842,HW-CRPs,function:b40bc13fec00,antidiabetic,head_gt_50,433,2,,,,4,Symphytum officinale,glucose; mannose; galactose,,5A40-Intermediate hyperglycaemia,10.1016/j.indcrop.2018.04.063,
clean_success,dolphin::35996,DHP,function:b40bc13fec00,antidiabetic,head_gt_50,433,2,,,,4,Dendrobium huoshanense,glucose; mannose; galactose; arabinose,,5A40-Intermediate hyperglycaemia,10.1016/j.ijbiomac.2013.12.024,
clean_success,dolphin::35534,EP (Enteromorpha linza),function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Ulva intestinalis,glucose; galactose; xylose,,04-Diseases of the immune system,10.1016/j.carbpol.2010.04.031,
clean_success,dolphin::36849,GF-P,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Grifola frondosa,glucose; mannose; galactose; ribose; ...(+2),,5A40-Intermediate hyperglycaemia; Malignant neoplasms; 04-Diseases of the immune system; 5C8Z/5C8Y-lipoprotein metabolism disorder,10.1007/s00253-015-7260-3,
clean_success,dolphin::34877,MG-3,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Mangifera indica L.,glucose; mannose; galacturonic acid; glucuronic acid; ...(+1),,04-Diseases of the immune system,10.1016/j.ijbiomac.2018.05.225,
clean_success,dolphin::33661,alginate,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Saccharina japonica,,β-ManA-(1→4),Malignant neoplasms,10.1016/j.foodchem.2014.08.097,
clean_success,dolphin::36732,TF-GSLP,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Zingiber officinale,glucose; mannose; galactose; xylose; ...(+4),,5A40-Intermediate hyperglycaemia,10.1016/j.fbio.2021.101166,
clean_success,dolphin::35985,MFP-3,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Morus alba,galactose; arabinose,,5A40-Intermediate hyperglycaemia,10.1039/C5FO01114K,
clean_success,dolphin::34853,PPS2,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Diacronema viridis,glucose; mannose; rhamnose; fructose,,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.lfs.2015.11.013,
clean_success,dolphin::35092,AC-2,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Antrodia cinnamomea,glucose; mannose; galactose; xylose; ...(+3),,04-Diseases of the immune system,10.3390/molecules19010022,
clean_success,dolphin::36645,Ganoderma lucidum Exopolysaccharides,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Ganoderma lucidum,glucose; mannose; galactose; xylose; ...(+4),,04-Diseases of the immune system,10.3390/microorganisms9081551,
clean_success,dolphin::34421,EPS,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Athelia rolfsii,glucose,,01-Certain infectious or parasitic diseases,10.1016/j.ijbiomac.2020.06.272,
clean_success,dolphin::36664,CM,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Caryota mitis,glucose; mannose; galactose; arabinose,,Malignant neoplasms,10.1080/2314808X.2020.1773126,
clean_success,dolphin::35852,SPP,function:655ea0a4da8a,antiproliferative,mid_11_50,32,2,,,,4,Sargassum pallidum,glucose; mannose; galactose; xylose; ...(+4),,5A40-Intermediate hyperglycaemia,https://doi.org/10.1016/j.ijbiomac.2019.03.138,
clean_success,dolphin::33940,Polysaccharides from Auricularia auricula,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Auricularia auricula,glucose; mannose; xylose; fucose,,5A40-Intermediate hyperglycaemia; Malignant neoplasms; 5C8Z/5C8Y-lipoprotein metabolism disorder,https://conf.mfu.ac.th/archive/mfuic2012/electronic_proceeding/Documents/00_PDF/P-HS/P-HS-27.pdf,
clean_success,dolphin::34851,PPS0,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Diacronema viridis,glucose; mannose; rhamnose; fructose,,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.lfs.2015.11.013,
clean_success,dolphin::33906,Mannoproteins,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Torulaspora delbrueckii,glucose; mannose,,5A40-Intermediate hyperglycaemia; 04-Diseases of the immune system,10.1016/j.ijfoodmicro.2012.17,
clean_success,dolphin::35249,WPEP-A,function:8108c1c0e826,cholesterol_lowering,head_gt_50,55,2,,,,4,Passiflora edulis,glucose; galactose; xylose; galacturonic acid; ...(+2),,5C80.0-Hypercholesterolemia; 5A44-Insulin-resistance syndromes,10.1039/d0fo02965c,
clean_success,dolphin::34876,MG-2,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Mangifera indica L.,glucose; mannose; galacturonic acid; glucuronic acid; ...(+1),,04-Diseases of the immune system,10.1016/j.ijbiomac.2018.05.225,
clean_success,dolphin::35701,CRPs,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Symphytum officinale,glucose; galactose; arabinose,,5A40-Intermediate hyperglycaemia; Malignant neoplasms; 04-Diseases of the immune system; 5C8Z/5C8Y-lipoprotein metabolism disorder,https://doi.org/10.1016/j.indcrop.2018.04.063,
clean_success,dolphin::33440,PPU,function:3db4379442dc,antiinflammatory,head_gt_50,126,2,,,,4,Ulmus pumila,glucose; galactose; galacturonic acid; rhamnose,α-GalA-(1→4); α-Rhap-(1→2); β-Galp-(1→6); β-Galp-(1→4); ...(+2),,10.1016/j.ijbiomac.2018.01.005,
clean_success,dolphin::34864,F1,function:89a4e8b2603e,organ_protective,head_gt_50,128,2,,,,4,Laminaria japonica,glucose; mannose; galactose; xylose; ...(+4),,04-Diseases of the immune system; organ injury,10.1016/j.ijbiomac.2017.07.148,
clean_success,dolphin::34637,GPs,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Allium sativum,glucose; galactose; arabinose; fructose,,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.crfs.2022.10.022,
clean_success,dolphin::33486,LEPs,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Lentinus edodes,,β-Glcp-(1→6); β-Glcp-(1→3),Malignant neoplasms; 04-Diseases of the immune system,10.3390/molecules24091834,
clean_success,dolphin::35691,Tree peony pod polysaccharides,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Paeonia suffruticosa,glucose; mannose; galactose; arabinose; ...(+4),,5A40-Intermediate hyperglycaemia; 04-Diseases of the immune system,10.1155/2018/2121385,
clean_success,dolphin::37523,POPw,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Pleurotus ostreatus,glucose; mannose; galactose; arabinose; ...(+1),,5A40-Intermediate hyperglycaemia; 04-Diseases of the immune system,10.1016/j.ijbiomac.2012.03.020,
clean_success,dolphin::33781,CM-CP,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Cyclocarya paliurus,glucose; galacturonic acid,,5A40-Intermediate hyperglycaemia,10.1016/j.carbpol.2015.10.017,
clean_success,dolphin::37488,LBGP-I-3,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Lycium barbarum,galactose; arabinose,,04-Diseases of the immune system,https://doi.org/10.1016/j.ijbiomac.2017.12.017,
clean_success,dolphin::36018,CALB-1,function:89a4e8b2603e,organ_protective,head_gt_50,128,2,,,,4,Citrus x aurantium,mannose; galactose; arabinose; galacturonic acid; ...(+1),,organ injury,10.1016/j.ijbiomac.2014.03.004,
clean_success,dolphin::34117,OPSs-50,function:c59e879f61be,antiaging,head_gt_50,70,2,,,,4,Abelmoschus esculentus,glucose; galactose; arabinose; rhamnose,,Aging-related disorders,10.1016/j.foodchem.2020.126647,
clean_success,dolphin::34840,GPP,function:b40bc13fec00,antidiabetic,head_gt_50,433,2,,,,4,Gynostemma pentaphyllum,glucose; mannose; galactose; xylose; ...(+4),,5A40-Intermediate hyperglycaemia; 04-Diseases of the immune system,10.1016/j.ijbiomac.2018.12.231,
clean_success,dolphin::36485,PS-II,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Russula albonigra,glucose; mannose; galactose; fucose,,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.ijbiomac.2021.01.081,
clean_success,dolphin::36066,APS-4,function:89a4e8b2603e,organ_protective,head_gt_50,128,2,,,,4,alfalfa,glucose; galactose; xylose; arabinose; ...(+3),,organ injury,10.1016/j.carbpol.2014.06.047,
clean_success,dolphin::36652,GFP,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Grifola frondosa,glucose; mannose; galactose,,Malignant neoplasms; 04-Diseases of the immune system; 01-Certain infectious or parasitic diseases,10.1016/j.jfca.2021.104067,
clean_success,dolphin::35764,PCPs,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Polygonatum cyrtonema,glucose; mannose; galactose; xylose; ...(+4),,5A40-Intermediate hyperglycaemia; 04-Diseases of the immune system; 01-Certain infectious or parasitic diseases,https://doi.org/10.1016/j.microc.2020.105352,
clean_success,dolphin::34115,OPSs-30,function:c59e879f61be,antiaging,head_gt_50,70,2,,,,4,Abelmoschus esculentus,glucose; galactose; arabinose; rhamnose,,Aging-related disorders,10.1016/j.foodchem.2020.126647,
clean_success,dolphin::36021,CALB-4,function:89a4e8b2603e,organ_protective,head_gt_50,128,2,,,,4,Citrus x aurantium,mannose; galactose; arabinose; galacturonic acid; ...(+1),,organ injury,10.1016/j.ijbiomac.2014.03.004,
clean_success,dolphin::33346,CYS-2,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Chinese Huaishan-yams,glucose; mannose; galactose; xylose; ...(+3),,5A40-Intermediate hyperglycaemia; Malignant neoplasms,10.1016/j.ijbiomac.2018.08.143,
clean_success,dolphin::33356,STRP2,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Euchresta japonica,glucose; mannose; galactose; arabinose; ...(+1),α-Glcp-(1→4),,10.1016/j.carbpol.2020.116355,
clean_success,dolphin::36804,UA-CPs,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Symphytum officinale,glucose; galactose; arabinose; galacturonic acid,,5A40-Intermediate hyperglycaemia,10.1016/j.ijbiomac.2018.04.188,
clean_success,dolphin::36887,PPSUAE,function:3db4379442dc,antiinflammatory,head_gt_50,126,2,,,,4,Ophiocordyceps sinensis,glucose; mannose; galactose,,Malignant neoplasms; 04-Diseases of the immune system; Aging-related disorders,10.1016/j.carbpol.2015.12.053,
clean_success,dolphin::36973,Bush Sophora Root Polysaccharide,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Sophora flavescens,glucose; mannose; galactose,,Malignant neoplasms; 04-Diseases of the immune system,10.3390/molecules21121705,
clean_success,dolphin::34243,CMP-1,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Cordyceps militaris,glucose; mannose; galactose; xylose; ...(+3),,Malignant neoplasms; 04-Diseases of the immune system,10.3390/polym14214636,
clean_success,dolphin::33593,GP90,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Psidium guajava Linn.,,"β-Arap-(1→2,3,5); β-Arap-(1→3)",Malignant neoplasms,10.1016/j.carbpol.2016.02.030,
clean_success,dolphin::34648,SMMFP,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Schisandra chinensis,glucose; mannose; galactose; xylose; ...(+1),,04-Diseases of the immune system; 08-Diseases of the nervous system,10.1021/acsomega.2c05932,
clean_success,dolphin::36847,AC-P,function:a578d3368661,lipid_lowering,head_gt_50,101,2,,,,4,Antrodia cinnamomea,glucose; mannose; galactose; xylose; ...(+2),,5A40-Intermediate hyperglycaemia; Malignant neoplasms; 04-Diseases of the immune system; 5C8Z/5C8Y-lipoprotein metabolism disorder,10.1007/s00253-015-7260-3,
clean_success,dolphin::36844,EA-CRPs,function:b40bc13fec00,antidiabetic,head_gt_50,433,2,,,,4,Symphytum officinale,glucose; mannose; galactose; xylose; ...(+2),,5A40-Intermediate hyperglycaemia,10.1016/j.indcrop.2018.04.063,
clean_success,dolphin::35824,CP,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Cyclocarya paliurus,glucose; mannose; galactose; xylose; ...(+4),,04-Diseases of the immune system,https://doi.org/10.1016/j.jff.2019.103706,
clean_success,dolphin::35614,PMPP（Polygonum multiflorum Radix Praeparata polysaccharide）,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Polygonum multiflorum,glucose; xylose; arabinose; rhamnose,,04-Diseases of the immune system,10.1016/j.carbpol.2012.02.055,
clean_success,dolphin::36753,HAPS,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Camellia sinensis,glucose; mannose; xylose; arabinose; ...(+1),,5A40-Intermediate hyperglycaemia; Malignant neoplasms; 04-Diseases of the immune system,10.3390/molecules23010168,
clean_success,dolphin::37445,TPS–SC,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Tremella fuciformis,glucose; mannose; galactose; fucose,,04-Diseases of the immune system,https://doi.org/10.1111/ijfs.13782,
clean_success,dolphin::35212,ARPs,function:a578d3368661,lipid_lowering,head_gt_50,101,2,,,,4,Anoectochilus roxburghii,glucose; mannose; galactose; xylose; ...(+1),,5C8Z/5C8Y-lipoprotein metabolism disorder; 5A44-Insulin-resistance syndromes,10.1016/j.ijbiomac.2018.02.042,
clean_success,dolphin::37294,Arctium lappa L. polysaccharides (ALP60-1）,function:b40bc13fec00,antidiabetic,head_gt_50,433,2,,,,4,Arctium lappa,glucose; mannose; galactose; fructose,,5A40-Intermediate hyperglycaemia; Malignant neoplasms,https://doi.org/10.1016/j.ijbiomac.2018.11.087,
clean_success,dolphin::36792,MFP-1,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Morus alba,galactose; arabinose,,5A40-Intermediate hyperglycaemia,10.1039/C5FO01114K,
clean_success,dolphin::36885,PPSHWE,function:3db4379442dc,antiinflammatory,head_gt_50,126,2,,,,4,Ophiocordyceps sinensis,glucose; mannose; galactose,,Malignant neoplasms; 04-Diseases of the immune system; Aging-related disorders,10.1016/j.carbpol.2015.12.053,
clean_success,dolphin::35984,MFP-2,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Morus alba,galactose; arabinose,,5A40-Intermediate hyperglycaemia,10.1039/C5FO01114K,
clean_success,dolphin::36876,IPS-2,function:8108c1c0e826,cholesterol_lowering,head_gt_50,55,2,,,,4,Pleurotus eryngii,glucose; mannose; galactose; xylose,,5C80.0-Hypercholesterolemia,10.1016/j.ijbiomac.2016.05.104,
clean_success,dolphin::33907,Mannoproteins,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Schizosaccharomyces pombe,galactose,,5A40-Intermediate hyperglycaemia; 04-Diseases of the immune system,10.1016/j.ijfoodmicro.2012.17,
clean_success,dolphin::32910,GFP,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Grifola frondosa,,"β-Manp-(1→4); β-Glcp-(1→4); α-Glcp-(1→4,6)",Malignant neoplasms; 04-Diseases of the immune system; Radiation-related disorders; organ injury; ...(+1),10.1016/bs.pmbts.2019.02.010,
clean_success,dolphin::36797,SCP,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Ganoderma applanatum,glucose; galactose; xylose; rhamnose,,5A40-Intermediate hyperglycaemia; Malignant neoplasms,10.3390/ijms17121988,
clean_success,dolphin::36042,En - RPS,function:b40bc13fec00,antidiabetic,head_gt_50,433,2,,,,4,Flammulina velutipes,glucose; galactose; xylose; arabinose,,5A40-Intermediate hyperglycaemia; organ injury,10.1016/j.carbpol.2016.03.071,
clean_success,dolphin::36803,HW-CPs,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Symphytum officinale,glucose; galactose; arabinose; galacturonic acid,,5A40-Intermediate hyperglycaemia,10.1016/j.ijbiomac.2018.04.188,
clean_success,dolphin::36623,p-PGBL,function:3db4379442dc,antiinflammatory,head_gt_50,126,2,,,,4,Ginkgo biloba,glucose; mannose; galactose; arabinose; ...(+1),,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.ijbiomac.2020.08.141,
clean_success,dolphin::34823,HSY-III,function:b40bc13fec00,antidiabetic,head_gt_50,433,2,,,,4,Dioscorea polystachya,glucose; mannose; galactose,,5C8Z/5C8Y-lipoprotein metabolism disorder; 5A44-Insulin-resistance syndromes,10.1111/1750-3841.13919,
clean_success,dolphin::35146,LLP-D,function:8108c1c0e826,cholesterol_lowering,head_gt_50,55,2,,,,4,Eriobotrya japonica,glucose; mannose; galactose; xylose; ...(+2),,5C80.0-Hypercholesterolemia; 5B81-Obesity,10.1016/j.ijbiomac.2019.05.157,
clean_success,dolphin::34610,cAMPs-1A,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Astragalus membranaceus,glucose; galactose; xylose; arabinose; ...(+1),,Malignant neoplasms; 04-Diseases of the immune system,10.3390/molecules23010062,
clean_success,dolphin::37441,Pineapple,function:89a4e8b2603e,organ_protective,head_gt_50,128,2,,,,4,Ananas comosus,glucose; galactose; arabinose,,organ injury,https://doi.org/10.1016/j.bcdf.2020.100228,
clean_success,dolphin::34806,TFPS,function:8108c1c0e826,cholesterol_lowering,head_gt_50,55,2,,,,4,Tremella fuciformis,glucose; mannose; galactose; xylose; ...(+2),,5C80.0-Hypercholesterolemia; 5B81-Obesity,10.3390/polym14081514,
clean_success,dolphin::37394,GBPS-2,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Ginkgo biloba,glucose; mannose; galactose; arabinose; ...(+3),,04-Diseases of the immune system,https://doi.org/10.1016/j.ijbiomac.2020.08.141,
clean_success,dolphin::36213,WGPN,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Panax ginseng,glucose; galactose; arabinose,,5A40-Intermediate hyperglycaemia,10.1039/C3FO60326A,
clean_success,dolphin::34518,PRG1-1,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Russula griseocarnosa,glucose; mannose; galactose; xylose; ...(+1),,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.ijbiomac.2017.11.093,
clean_success,dolphin::35947,MHP-A,function:b40bc13fec00,antidiabetic,head_gt_50,433,2,,,,4,Mentha haplocalyx,glucose; mannose; galactose; arabinose; ...(+3),,5A40-Intermediate hyperglycaemia,https://doi.org/10.1016/j.ijbiomac.2020.03.169,
clean_success,dolphin::35322,F1,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Mangifera pajang,,β-Galp-(1→5),Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.lwt.2012.04.002,
clean_success,dolphin::34193,PV-P2,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Prunella vulgaris,glucose; mannose; galactose; xylose; ...(+2),,04-Diseases of the immune system,10.1016/j.ijbiomac.2015.01.010,
clean_success,dolphin::36991,CSAPF35,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Sophora alopecuroides,galactose; xylose; arabinose; rhamnose,,04-Diseases of the immune system,10.1016/j.ijbiomac.2015.12,
clean_success,dolphin::36145,CCAP,function:89a4e8b2603e,organ_protective,head_gt_50,128,2,,,,4,Angelica sinensis,glucose; mannose; galactose; arabinose; ...(+1),,organ injury,10.1016/j.ijbiomac.2014.03.025,
clean_success,dolphin::35671,PAC,function:a578d3368661,lipid_lowering,head_gt_50,101,2,,,,4,Solanum tuberosum,glucose; mannose; galactose; xylose; ...(+2),,Malignant neoplasms; 5C8Z/5C8Y-lipoprotein metabolism disorder,https://doi.org/10.1016/j.ijbiomac.2019.02.074,
clean_success,dolphin::34233,GFA,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Grifola frondosa,glucose; mannose; galactose; arabinose; ...(+1),,04-Diseases of the immune system,10.1155/2023/3820276,
clean_success,dolphin::33780,CYS-2,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Dioscorea polystachya,glucose; mannose; galactose; arabinose; ...(+3),,5A40-Intermediate hyperglycaemia; Malignant neoplasms,10.1016/j.ijbiomac.2018.08.143,
clean_success,dolphin::34654,GMann,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Caesalpinia gilliesii,glucose; mannose; galactose; xylose; ...(+4),,Malignant neoplasms; 04-Diseases of the immune system,10.1007/s11010-018-3404-y,
clean_success,dolphin::35660,Mulberry fungus polysaccharide,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Mulberry fungus,glucose; mannose; galactose; arabinose; ...(+4),,5A40-Intermediate hyperglycaemia; Malignant neoplasms; 04-Diseases of the immune system; Aging-related disorders; ...(+1),https://doi.org/10.1016/j.carbpol.2019.115407,
clean_success,dolphin::36065,APS-3,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,alfalfa,galactose; xylose; arabinose; galacturonic acid; ...(+1),,organ injury,10.1016/j.carbpol.2014.06.047,
clean_success,dolphin::36985,AIPS,function:b40bc13fec00,antidiabetic,head_gt_50,433,2,,,,4,Termitomyces albuminosus,glucose; mannose; galactose; xylose,,5A40-Intermediate hyperglycaemia; organ injury,10.1016/j.carbpol.2016.06.058,
clean_success,dolphin::36176,COP-2,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Cornus officinalis,glucose; mannose; xylose; arabinose; ...(+2),,04-Diseases of the immune system; Aging-related disorders; 01-Certain infectious or parasitic diseases,10.1016/j.ijbiomac.2015.11.059,
clean_success,dolphin::35638,Fucoidan,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,"Phaeophyceae,Echinodermata",glucose; galactose; xylose; fucose,,Malignant neoplasms,https://doi.org/10.1016/j.carbpol.2020.116338,
clean_success,dolphin::33790,cAMPs-1A,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Astragalus membranaceus,glucose; mannose; galactose; xylose; ...(+3),,Malignant neoplasms; 04-Diseases of the immune system,10.3390/molecules23010062,
clean_success,dolphin::35128,ASDF,function:8108c1c0e826,cholesterol_lowering,head_gt_50,55,2,,,,4,Asparagus officinalis,glucose; mannose; galactose; rhamnose,,5C8Z/5C8Y-lipoprotein metabolism disorder; 5C80.0-Hypercholesterolemia,10.1007/s10068-021-01001-y,
clean_success,dolphin::34774,CM-2,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Citrus medica,glucose; mannose; galactose; arabinose,,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.carbpol.2021.118331,
clean_success,dolphin::34631,FNPS,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Aconiti Lateralis Radix Praeparata,glucose; mannose; galactose; arabinose; ...(+1),,Malignant neoplasms; 04-Diseases of the immune system,10.3389/fphar.2023.1151092,
clean_success,dolphin::35474,Ganoderma lucidum polysaccharides (GLPs)-2,function:9051f68a7c0f,immunomodulatory,head_gt_50,1294,2,,,,4,Ganoderma lucidum,glucose; mannose; galactose; glucuronic acid; ...(+2),,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.carbpol.2009.12.029,
clean_success,dolphin::36144,SCAP,function:89a4e8b2603e,organ_protective,head_gt_50,128,2,,,,4,Angelica sinensis,glucose; mannose; galactose; arabinose; ...(+1),,organ injury,10.1016/j.ijbiomac.2014.03.025,
clean_success,dolphin::34098,SWSP,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Senegalia senegal,glucose,,5A40-Intermediate hyperglycaemia; 01-Certain infectious or parasitic diseases,10.1016/j.ijbiomac.2019.12.087,
clean_success,dolphin::37295,Arctium lappa L. polysaccharides (ALP80-1）,function:bfe4cb549d72,antitumor,head_gt_50,706,2,,,,4,Arctium lappa,glucose; mannose; galactose; fructose,,5A40-Intermediate hyperglycaemia; Malignant neoplasms,https://doi.org/10.1016/j.ijbiomac.2018.11.087,
clean_success,dolphin::35144,LLP-C,function:8108c1c0e826,cholesterol_lowering,head_gt_50,55,2,,,,4,Eriobotrya japonica,glucose; mannose; galactose; xylose; ...(+2),,5C80.0-Hypercholesterolemia; 5B81-Obesity,10.1016/j.ijbiomac.2019.05.157,
clean_success,dolphin::36489,TOP-2,function:ae0df7018a7f,antioxidant,head_gt_50,1915,2,,,,4,Trametes orientalis,glucose; mannose; galactose; arabinose,,Malignant neoplasms; 04-Diseases of the immune system,10.1016/j.ijbiomac.2021.01.081,
