:START_ID,:END_ID,:TYPE,ratio_percent
dolphin::34179,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.00
dolphin::34179,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,34.00
dolphin::34179,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,3.00
dolphin::34179,mono:be284897ae95,HAS_MONOSACCHARIDE,16.00
dolphin::34180,mono:e960ee19c478,HAS_MONOSACCHARIDE,81.33
dolphin::34180,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,9.37
dolphin::34180,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,8.15
dolphin::34180,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,1.16
dolphin::34181,mono:e960ee19c478,HAS_MONOSACCHARIDE,27.83
dolphin::34181,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,6.31
dolphin::34181,mono:6390e9567975,HAS_MONOSACCHARIDE,2.10
dolphin::34181,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,63.75
dolphin::34182,mono:e960ee19c478,HAS_MONOSACCHARIDE,65.52
dolphin::34182,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,34.48
dolphin::34183,mono:e960ee19c478,HAS_MONOSACCHARIDE,93.80
dolphin::34183,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.30
dolphin::34183,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,1.80
dolphin::34184,mono:e960ee19c478,HAS_MONOSACCHARIDE,96.30
dolphin::34184,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,2.50
dolphin::34184,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,1.20
dolphin::34185,mono:e960ee19c478,HAS_MONOSACCHARIDE,94.31
dolphin::34185,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,2.50
dolphin::34185,mono:be284897ae95,HAS_MONOSACCHARIDE,0.50
dolphin::34185,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,2.70
dolphin::34186,mono:e960ee19c478,HAS_MONOSACCHARIDE,94.70
dolphin::34186,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.50
dolphin::34186,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,1.80
dolphin::34187,mono:e960ee19c478,HAS_MONOSACCHARIDE,96.10
dolphin::34187,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,2.70
dolphin::34187,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,1.20
dolphin::34188,mono:e960ee19c478,HAS_MONOSACCHARIDE,91.47
dolphin::34188,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,2.91
dolphin::34188,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,5.62
dolphin::34190,mono:e960ee19c478,HAS_MONOSACCHARIDE,72.67
dolphin::34190,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,6.13
dolphin::34190,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,16.97
dolphin::34190,mono:6390e9567975,HAS_MONOSACCHARIDE,4.23
dolphin::34191,mono:e960ee19c478,HAS_MONOSACCHARIDE,65.31
dolphin::34191,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,16.51
dolphin::34191,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,8.45
dolphin::34191,mono:be284897ae95,HAS_MONOSACCHARIDE,6.55
dolphin::34191,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,3.18
dolphin::34192,mono:e960ee19c478,HAS_MONOSACCHARIDE,8.30
dolphin::34192,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,1.90
dolphin::34192,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,9.70
dolphin::34192,mono:6390e9567975,HAS_MONOSACCHARIDE,55.90
dolphin::34192,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,24.20
dolphin::34193,mono:e960ee19c478,HAS_MONOSACCHARIDE,16.00
dolphin::34193,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,14.40
dolphin::34193,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,21.60
dolphin::34193,mono:6390e9567975,HAS_MONOSACCHARIDE,28.70
dolphin::34193,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,15.70
dolphin::34193,mono:be284897ae95,HAS_MONOSACCHARIDE,3.60
dolphin::34194,mono:e960ee19c478,HAS_MONOSACCHARIDE,11.20
dolphin::34194,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,16.10
dolphin::34194,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,13.30
dolphin::34194,mono:6390e9567975,HAS_MONOSACCHARIDE,36.80
dolphin::34194,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,16.50
dolphin::34194,mono:be284897ae95,HAS_MONOSACCHARIDE,6.10
dolphin::34195,mono:e960ee19c478,HAS_MONOSACCHARIDE,3.67
dolphin::34195,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,54.71
dolphin::34195,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,4.67
dolphin::34195,mono:be284897ae95,HAS_MONOSACCHARIDE,36.95
dolphin::34197,mono:e960ee19c478,HAS_MONOSACCHARIDE,14.54
dolphin::34197,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,22.16
dolphin::34197,mono:6390e9567975,HAS_MONOSACCHARIDE,4.73
dolphin::34197,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,28.47
dolphin::34197,mono:be284897ae95,HAS_MONOSACCHARIDE,30.10
dolphin::34198,mono:e960ee19c478,HAS_MONOSACCHARIDE,19.61
dolphin::34198,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,20.19
dolphin::34198,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,18.24
dolphin::34198,mono:6390e9567975,HAS_MONOSACCHARIDE,6.27
dolphin::34198,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,29.41
dolphin::34198,mono:be284897ae95,HAS_MONOSACCHARIDE,6.27
dolphin::34199,mono:e960ee19c478,HAS_MONOSACCHARIDE,100.00
dolphin::34200,mono:e960ee19c478,HAS_MONOSACCHARIDE,97.21
dolphin::34200,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,0.24
dolphin::34200,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,1.85
dolphin::34200,mono:be284897ae95,HAS_MONOSACCHARIDE,0.69
dolphin::34201,mono:e960ee19c478,HAS_MONOSACCHARIDE,67.16
dolphin::34201,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,21.48
dolphin::34201,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,2.68
dolphin::34201,mono:6390e9567975,HAS_MONOSACCHARIDE,2.33
dolphin::34201,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,5.71
dolphin::34201,mono:be284897ae95,HAS_MONOSACCHARIDE,0.65
dolphin::34202,mono:e960ee19c478,HAS_MONOSACCHARIDE,37.53
dolphin::34202,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.61
dolphin::34202,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,47.57
dolphin::34202,mono:be284897ae95,HAS_MONOSACCHARIDE,3.99
dolphin::34202,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,7.30
dolphin::34203,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,57.23
dolphin::34203,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,23.80
dolphin::34203,mono:be284897ae95,HAS_MONOSACCHARIDE,7.41
dolphin::34203,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,11.56
dolphin::34204,mono:e960ee19c478,HAS_MONOSACCHARIDE,50.52
dolphin::34204,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,45.33
dolphin::34204,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,1.21
dolphin::34204,mono:6390e9567975,HAS_MONOSACCHARIDE,1.31
dolphin::34204,mono:be284897ae95,HAS_MONOSACCHARIDE,1.63
dolphin::34205,mono:e960ee19c478,HAS_MONOSACCHARIDE,54.88
dolphin::34205,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,23.72
dolphin::34205,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,16.74
dolphin::34205,mono:6390e9567975,HAS_MONOSACCHARIDE,4.65
dolphin::34206,mono:e960ee19c478,HAS_MONOSACCHARIDE,29.26
dolphin::34206,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,66.54
dolphin::34206,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,4.19
dolphin::34207,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,21.79
dolphin::34207,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,78.21
dolphin::34208,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,100.00
dolphin::34209,mono:e960ee19c478,HAS_MONOSACCHARIDE,25.38
dolphin::34209,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,29.70
dolphin::34209,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,44.92
dolphin::34210,mono:e960ee19c478,HAS_MONOSACCHARIDE,9.95
dolphin::34210,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,27.01
dolphin::34210,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,2.06
dolphin::34210,mono:6390e9567975,HAS_MONOSACCHARIDE,18.16
dolphin::34210,mono:be284897ae95,HAS_MONOSACCHARIDE,42.82
dolphin::34211,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,58.35
dolphin::34211,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,21.69
dolphin::34211,mono:be284897ae95,HAS_MONOSACCHARIDE,19.96
dolphin::34212,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.79
dolphin::34212,mono:6390e9567975,HAS_MONOSACCHARIDE,14.80
dolphin::34212,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,71.84
dolphin::34212,mono:be284897ae95,HAS_MONOSACCHARIDE,8.57
dolphin::34213,mono:e960ee19c478,HAS_MONOSACCHARIDE,43.39
dolphin::34213,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,45.67
dolphin::34213,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,3.36
dolphin::34213,mono:6390e9567975,HAS_MONOSACCHARIDE,3.86
dolphin::34213,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,1.57
dolphin::34213,mono:be284897ae95,HAS_MONOSACCHARIDE,0.77
dolphin::34213,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,1.37
dolphin::34214,mono:e960ee19c478,HAS_MONOSACCHARIDE,65.73
dolphin::34214,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,18.61
dolphin::34214,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,8.00
dolphin::34214,mono:6390e9567975,HAS_MONOSACCHARIDE,2.80
dolphin::34214,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,1.17
dolphin::34214,mono:be284897ae95,HAS_MONOSACCHARIDE,2.75
dolphin::34214,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,0.94
dolphin::34215,mono:e960ee19c478,HAS_MONOSACCHARIDE,35.09
dolphin::34215,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,14.93
dolphin::34215,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,9.68
dolphin::34215,mono:6390e9567975,HAS_MONOSACCHARIDE,0.31
dolphin::34215,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,37.74
dolphin::34215,mono:be284897ae95,HAS_MONOSACCHARIDE,1.13
dolphin::34215,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,1.13
dolphin::34216,mono:e960ee19c478,HAS_MONOSACCHARIDE,29.29
dolphin::34216,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,29.29
dolphin::34216,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,33.99
dolphin::34216,mono:6390e9567975,HAS_MONOSACCHARIDE,1.36
dolphin::34216,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,3.67
dolphin::34216,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,2.41
dolphin::34219,mono:e960ee19c478,HAS_MONOSACCHARIDE,100.00
dolphin::34220,mono:e960ee19c478,HAS_MONOSACCHARIDE,100.00
dolphin::34221,mono:e960ee19c478,HAS_MONOSACCHARIDE,34.78
dolphin::34221,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,41.82
dolphin::34221,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,22.48
dolphin::34221,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,0.92
dolphin::34222,mono:e960ee19c478,HAS_MONOSACCHARIDE,31.94
dolphin::34222,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,37.64
dolphin::34222,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,27.52
dolphin::34222,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,2.90
dolphin::34223,mono:e960ee19c478,HAS_MONOSACCHARIDE,29.41
dolphin::34223,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,0.48
dolphin::34223,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,23.26
dolphin::34223,mono:6390e9567975,HAS_MONOSACCHARIDE,18.00
dolphin::34223,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,4.88
dolphin::34223,mono:be284897ae95,HAS_MONOSACCHARIDE,2.36
dolphin::34223,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,12.12
dolphin::34223,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,9.49
dolphin::34224,mono:e960ee19c478,HAS_MONOSACCHARIDE,4.49
dolphin::34224,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,10.39
dolphin::34224,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,36.60
dolphin::34224,mono:6390e9567975,HAS_MONOSACCHARIDE,13.45
dolphin::34224,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,7.08
dolphin::34224,mono:be284897ae95,HAS_MONOSACCHARIDE,2.71
dolphin::34224,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,16.96
dolphin::34224,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,8.32
dolphin::34225,mono:e960ee19c478,HAS_MONOSACCHARIDE,15.05
dolphin::34225,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,18.16
dolphin::34225,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,9.86
dolphin::34225,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,1.39
dolphin::34225,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,55.53
dolphin::34226,mono:e960ee19c478,HAS_MONOSACCHARIDE,97.56
dolphin::34226,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,0.70
dolphin::34226,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,0.27
dolphin::34226,mono:6390e9567975,HAS_MONOSACCHARIDE,0.13
dolphin::34226,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,0.69
dolphin::34226,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,0.66
dolphin::34227,mono:e960ee19c478,HAS_MONOSACCHARIDE,16.82
dolphin::34227,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,12.89
dolphin::34227,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,41.52
dolphin::34227,mono:6390e9567975,HAS_MONOSACCHARIDE,6.33
dolphin::34227,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,5.76
dolphin::34227,mono:be284897ae95,HAS_MONOSACCHARIDE,5.35
dolphin::34227,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,7.71
dolphin::34227,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,3.61
dolphin::34228,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,100.00
dolphin::34229,mono:e960ee19c478,HAS_MONOSACCHARIDE,96.83
dolphin::34229,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,0.30
dolphin::34229,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,2.87
dolphin::34230,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,11.93
dolphin::34230,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,80.47
dolphin::34230,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,4.72
dolphin::34230,mono:be284897ae95,HAS_MONOSACCHARIDE,2.89
dolphin::34231,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,7.81
dolphin::34231,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,67.51
dolphin::34231,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,3.59
dolphin::34231,mono:be284897ae95,HAS_MONOSACCHARIDE,21.10
dolphin::34232,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,7.31
dolphin::34232,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,67.74
dolphin::34232,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,3.44
dolphin::34232,mono:be284897ae95,HAS_MONOSACCHARIDE,21.51
dolphin::34233,mono:e960ee19c478,HAS_MONOSACCHARIDE,84.17
dolphin::34233,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.77
dolphin::34233,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,9.15
dolphin::34233,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,0.45
dolphin::34233,mono:be284897ae95,HAS_MONOSACCHARIDE,2.45
dolphin::34234,mono:e960ee19c478,HAS_MONOSACCHARIDE,85.12
dolphin::34234,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.97
dolphin::34234,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,8.84
dolphin::34234,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,0.57
dolphin::34234,mono:be284897ae95,HAS_MONOSACCHARIDE,1.51
dolphin::34235,mono:e960ee19c478,HAS_MONOSACCHARIDE,79.86
dolphin::34235,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.56
dolphin::34235,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,13.44
dolphin::34235,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,1.53
dolphin::34235,mono:be284897ae95,HAS_MONOSACCHARIDE,1.60
dolphin::34236,mono:e960ee19c478,HAS_MONOSACCHARIDE,55.47
dolphin::34236,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,34.37
dolphin::34236,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,5.12
dolphin::34236,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,3.29
dolphin::34236,mono:be284897ae95,HAS_MONOSACCHARIDE,1.76
dolphin::34237,mono:e960ee19c478,HAS_MONOSACCHARIDE,74.14
dolphin::34237,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,23.54
dolphin::34237,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,2.31
dolphin::34238,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,100.00
dolphin::34239,mono:e960ee19c478,HAS_MONOSACCHARIDE,37.88
dolphin::34239,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,18.36
dolphin::34239,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,30.25
dolphin::34239,mono:be284897ae95,HAS_MONOSACCHARIDE,9.12
dolphin::34239,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,4.39
dolphin::34240,mono:e960ee19c478,HAS_MONOSACCHARIDE,91.00
dolphin::34240,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,5.00
dolphin::34240,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,4.00
dolphin::34241,mono:e960ee19c478,HAS_MONOSACCHARIDE,96.00
dolphin::34241,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.00
dolphin::34242,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,100.00
dolphin::34243,mono:e960ee19c478,HAS_MONOSACCHARIDE,49.02
dolphin::34243,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,25.33
dolphin::34243,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,18.29
dolphin::34243,mono:6390e9567975,HAS_MONOSACCHARIDE,0.64
dolphin::34243,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,2.35
dolphin::34243,mono:be284897ae95,HAS_MONOSACCHARIDE,1.65
dolphin::34243,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,2.72
dolphin::34244,mono:e960ee19c478,HAS_MONOSACCHARIDE,23.55
dolphin::34244,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,30.28
dolphin::34244,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,24.99
dolphin::34244,mono:6390e9567975,HAS_MONOSACCHARIDE,2.05
dolphin::34244,mono:be284897ae95,HAS_MONOSACCHARIDE,12.70
dolphin::34244,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,6.42
dolphin::34245,mono:e960ee19c478,HAS_MONOSACCHARIDE,62.67
dolphin::34245,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,13.66
dolphin::34245,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,18.96
dolphin::34245,mono:6390e9567975,HAS_MONOSACCHARIDE,0.40
dolphin::34245,mono:be284897ae95,HAS_MONOSACCHARIDE,1.95
dolphin::34245,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,2.36
dolphin::34246,mono:e960ee19c478,HAS_MONOSACCHARIDE,12.20
dolphin::34246,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.62
dolphin::34246,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,46.54
dolphin::34246,mono:6390e9567975,HAS_MONOSACCHARIDE,2.79
dolphin::34246,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,30.92
dolphin::34246,mono:be284897ae95,HAS_MONOSACCHARIDE,3.93
dolphin::34247,mono:e960ee19c478,HAS_MONOSACCHARIDE,12.46
dolphin::34247,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.26
dolphin::34247,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,47.25
dolphin::34247,mono:6390e9567975,HAS_MONOSACCHARIDE,2.80
dolphin::34247,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,29.70
dolphin::34247,mono:be284897ae95,HAS_MONOSACCHARIDE,3.53
dolphin::34248,mono:e960ee19c478,HAS_MONOSACCHARIDE,13.23
dolphin::34248,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.38
dolphin::34248,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,46.04
dolphin::34248,mono:6390e9567975,HAS_MONOSACCHARIDE,2.71
dolphin::34248,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,29.69
dolphin::34248,mono:be284897ae95,HAS_MONOSACCHARIDE,3.96
dolphin::34249,mono:e960ee19c478,HAS_MONOSACCHARIDE,13.24
dolphin::34249,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.62
dolphin::34249,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,45.09
dolphin::34249,mono:6390e9567975,HAS_MONOSACCHARIDE,2.38
dolphin::34249,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,32.37
dolphin::34249,mono:be284897ae95,HAS_MONOSACCHARIDE,3.31
dolphin::34250,mono:e960ee19c478,HAS_MONOSACCHARIDE,12.00
dolphin::34250,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.11
dolphin::34250,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,44.66
dolphin::34250,mono:6390e9567975,HAS_MONOSACCHARIDE,2.77
dolphin::34250,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,32.65
dolphin::34250,mono:be284897ae95,HAS_MONOSACCHARIDE,3.80
dolphin::34251,mono:e960ee19c478,HAS_MONOSACCHARIDE,12.11
dolphin::34251,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.35
dolphin::34251,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,45.86
dolphin::34251,mono:6390e9567975,HAS_MONOSACCHARIDE,2.80
dolphin::34251,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,30.64
dolphin::34251,mono:be284897ae95,HAS_MONOSACCHARIDE,4.24
dolphin::34252,mono:e960ee19c478,HAS_MONOSACCHARIDE,11.57
dolphin::34252,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.59
dolphin::34252,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,45.36
dolphin::34252,mono:6390e9567975,HAS_MONOSACCHARIDE,2.50
dolphin::34252,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,32.53
dolphin::34252,mono:be284897ae95,HAS_MONOSACCHARIDE,3.44
dolphin::34253,mono:e960ee19c478,HAS_MONOSACCHARIDE,17.38
dolphin::34253,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,5.13
dolphin::34253,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,63.11
dolphin::34253,mono:6390e9567975,HAS_MONOSACCHARIDE,3.42
dolphin::34253,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,5.27
dolphin::34253,mono:be284897ae95,HAS_MONOSACCHARIDE,5.70
dolphin::34254,mono:e960ee19c478,HAS_MONOSACCHARIDE,19.11
dolphin::34254,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,5.03
dolphin::34254,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,62.64
dolphin::34254,mono:6390e9567975,HAS_MONOSACCHARIDE,2.87
dolphin::34254,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,4.45
dolphin::34254,mono:be284897ae95,HAS_MONOSACCHARIDE,5.89
dolphin::34255,mono:6390e9567975,HAS_MONOSACCHARIDE,100.00
dolphin::34256,mono:6390e9567975,HAS_MONOSACCHARIDE,100.00
dolphin::34258,mono:e960ee19c478,HAS_MONOSACCHARIDE,100.00
dolphin::34259,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,100.00
dolphin::34261,mono:e960ee19c478,HAS_MONOSACCHARIDE,48.93
dolphin::34261,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,1.48
dolphin::34261,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,4.82
dolphin::34261,mono:6390e9567975,HAS_MONOSACCHARIDE,29.56
dolphin::34261,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,13.25
dolphin::34261,mono:be284897ae95,HAS_MONOSACCHARIDE,1.97
dolphin::34263,mono:e960ee19c478,HAS_MONOSACCHARIDE,24.42
dolphin::34263,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,21.87
dolphin::34263,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,4.59
dolphin::34263,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,2.94
dolphin::34263,mono:be284897ae95,HAS_MONOSACCHARIDE,2.11
dolphin::34263,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,44.09
dolphin::34264,mono:e960ee19c478,HAS_MONOSACCHARIDE,22.80
dolphin::34264,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,65.76
dolphin::34264,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,7.78
dolphin::34264,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,2.88
dolphin::34264,mono:be284897ae95,HAS_MONOSACCHARIDE,0.47
dolphin::34264,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,0.31
dolphin::34265,mono:e960ee19c478,HAS_MONOSACCHARIDE,11.63
dolphin::34265,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,73.17
dolphin::34265,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,8.13
dolphin::34265,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,4.80
dolphin::34265,mono:be284897ae95,HAS_MONOSACCHARIDE,2.28
dolphin::34266,mono:e960ee19c478,HAS_MONOSACCHARIDE,36.59
