:START_ID,:END_ID,:TYPE
dolphin::35441,organism:9d00ae2b74fc,ISOLATED_FROM
dolphin::35442,organism:288ddd934d9c,ISOLATED_FROM
dolphin::35443,organism:288ddd934d9c,ISOLATED_FROM
dolphin::35444,organism:288ddd934d9c,ISOLATED_FROM
dolphin::35445,organism:a0d4d7207ab7,ISOLATED_FROM
dolphin::35446,organism:a0d4d7207ab7,ISOLATED_FROM
dolphin::35447,organism:a0d4d7207ab7,ISOLATED_FROM
dolphin::35448,organism:2429ce0d6bf9,ISOLATED_FROM
dolphin::35449,organism:2429ce0d6bf9,ISOLATED_FROM
dolphin::35450,organism:2429ce0d6bf9,ISOLATED_FROM
dolphin::35451,organism:2429ce0d6bf9,ISOLATED_FROM
dolphin::35452,organism:2429ce0d6bf9,ISOLATED_FROM
dolphin::35453,organism:7c78c63a36ae,ISOLATED_FROM
dolphin::35454,organism:0c1c1e9ae39c,ISOLATED_FROM
dolphin::35455,organism:0c1c1e9ae39c,ISOLATED_FROM
dolphin::35456,organism:613022a37dd8,ISOLATED_FROM
dolphin::35457,organism:613022a37dd8,ISOLATED_FROM
dolphin::35458,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35459,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35460,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35461,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35462,organism:234898229c9c,ISOLATED_FROM
dolphin::35463,organism:234898229c9c,ISOLATED_FROM
dolphin::35464,organism:234898229c9c,ISOLATED_FROM
dolphin::35465,organism:a346ee92e571,ISOLATED_FROM
dolphin::35466,organism:a346ee92e571,ISOLATED_FROM
dolphin::35467,organism:9f5031396aea,ISOLATED_FROM
dolphin::35468,organism:9f5031396aea,ISOLATED_FROM
dolphin::35469,organism:9f5031396aea,ISOLATED_FROM
dolphin::35470,organism:f05a8c83e6fd,ISOLATED_FROM
dolphin::35471,organism:ca941e9b4b03,ISOLATED_FROM
dolphin::35472,organism:ca941e9b4b03,ISOLATED_FROM
dolphin::35473,organism:10a089050d9d,ISOLATED_FROM
dolphin::35474,organism:10a089050d9d,ISOLATED_FROM
dolphin::35475,organism:cd8c742a00b4,ISOLATED_FROM
dolphin::35476,organism:3c062ff49b51,ISOLATED_FROM
dolphin::35477,organism:df54f1d363fb,ISOLATED_FROM
dolphin::35478,organism:df54f1d363fb,ISOLATED_FROM
dolphin::35479,organism:847b86fbb6c3,ISOLATED_FROM
dolphin::35480,organism:058248b3146e,ISOLATED_FROM
dolphin::35481,organism:058248b3146e,ISOLATED_FROM
dolphin::35482,organism:058248b3146e,ISOLATED_FROM
dolphin::35483,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35484,organism:fceee2b15a23,ISOLATED_FROM
dolphin::35485,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35486,organism:234898229c9c,ISOLATED_FROM
dolphin::35487,organism:42099b4af021,ISOLATED_FROM
dolphin::35488,organism:42099b4af021,ISOLATED_FROM
dolphin::35489,organism:42099b4af021,ISOLATED_FROM
dolphin::35490,organism:42099b4af021,ISOLATED_FROM
dolphin::35491,organism:8681fbd9a11a,ISOLATED_FROM
dolphin::35492,organism:8681fbd9a11a,ISOLATED_FROM
dolphin::35493,organism:8681fbd9a11a,ISOLATED_FROM
dolphin::35494,organism:42099b4af021,ISOLATED_FROM
dolphin::35495,organism:42099b4af021,ISOLATED_FROM
dolphin::35496,organism:42099b4af021,ISOLATED_FROM
dolphin::35497,organism:dc80dc1a2d43,ISOLATED_FROM
dolphin::35498,organism:42099b4af021,ISOLATED_FROM
dolphin::35499,organism:42099b4af021,ISOLATED_FROM
dolphin::35500,organism:42099b4af021,ISOLATED_FROM
dolphin::35501,organism:f045dae469ab,ISOLATED_FROM
dolphin::35502,organism:22c37602b787,ISOLATED_FROM
dolphin::35503,organism:aa507cfe0e5a,ISOLATED_FROM
dolphin::35504,organism:aa507cfe0e5a,ISOLATED_FROM
dolphin::35505,organism:735b19d4a6ef,ISOLATED_FROM
dolphin::35506,organism:735b19d4a6ef,ISOLATED_FROM
dolphin::35507,organism:8860c603977b,ISOLATED_FROM
dolphin::35508,organism:8860c603977b,ISOLATED_FROM
dolphin::35509,organism:8860c603977b,ISOLATED_FROM
dolphin::35510,organism:14786acc3e6a,ISOLATED_FROM
dolphin::35511,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35512,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35513,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35514,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35515,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35516,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35517,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35518,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35519,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35520,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35521,organism:929f7f7041e0,ISOLATED_FROM
dolphin::35522,organism:07198c918b5a,ISOLATED_FROM
dolphin::35523,organism:465df3919597,ISOLATED_FROM
dolphin::35524,organism:5a470046bafc,ISOLATED_FROM
dolphin::35525,organism:5a470046bafc,ISOLATED_FROM
dolphin::35526,organism:e2b990917659,ISOLATED_FROM
dolphin::35527,organism:e2b990917659,ISOLATED_FROM
dolphin::35528,organism:e2b990917659,ISOLATED_FROM
dolphin::35529,organism:e2b990917659,ISOLATED_FROM
dolphin::35530,organism:e2b990917659,ISOLATED_FROM
dolphin::35531,organism:e2b990917659,ISOLATED_FROM
dolphin::35532,organism:391fdf6970dd,ISOLATED_FROM
dolphin::35533,organism:391fdf6970dd,ISOLATED_FROM
dolphin::35534,organism:9b442d35195a,ISOLATED_FROM
dolphin::35535,organism:d39a60c1370e,ISOLATED_FROM
dolphin::35536,organism:7b6003354143,ISOLATED_FROM
dolphin::35537,organism:388f54311515,ISOLATED_FROM
dolphin::35538,organism:388f54311515,ISOLATED_FROM
dolphin::35539,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35540,organism:374131962662,ISOLATED_FROM
dolphin::35541,organism:a359b82c6f44,ISOLATED_FROM
dolphin::35542,organism:027726c33cb7,ISOLATED_FROM
dolphin::35543,organism:c471218f6f30,ISOLATED_FROM
dolphin::35544,organism:c471218f6f30,ISOLATED_FROM
dolphin::35545,organism:c471218f6f30,ISOLATED_FROM
dolphin::35546,organism:22c37602b787,ISOLATED_FROM
dolphin::35547,organism:22c37602b787,ISOLATED_FROM
dolphin::35548,organism:e2b990917659,ISOLATED_FROM
dolphin::35549,organism:e2b990917659,ISOLATED_FROM
dolphin::35550,organism:e2b990917659,ISOLATED_FROM
dolphin::35551,organism:132f82aa1e81,ISOLATED_FROM
dolphin::35552,organism:42099b4af021,ISOLATED_FROM
dolphin::35553,organism:234898229c9c,ISOLATED_FROM
dolphin::35554,organism:1a8a3f1b7193,ISOLATED_FROM
dolphin::35555,organism:42099b4af021,ISOLATED_FROM
dolphin::35556,organism:42099b4af021,ISOLATED_FROM
dolphin::35557,organism:42099b4af021,ISOLATED_FROM
dolphin::35558,organism:42099b4af021,ISOLATED_FROM
dolphin::35559,organism:42099b4af021,ISOLATED_FROM
dolphin::35560,organism:42099b4af021,ISOLATED_FROM
dolphin::35561,organism:6ae836ba31c4,ISOLATED_FROM
dolphin::35562,organism:6ae836ba31c4,ISOLATED_FROM
dolphin::35563,organism:babd7e908343,ISOLATED_FROM
dolphin::35564,organism:babd7e908343,ISOLATED_FROM
dolphin::35565,organism:089de8021982,ISOLATED_FROM
dolphin::35566,organism:a376916f59a4,ISOLATED_FROM
dolphin::35567,organism:391fdf6970dd,ISOLATED_FROM
dolphin::35568,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35569,organism:cd8c742a00b4,ISOLATED_FROM
dolphin::35570,organism:0cb01f444542,ISOLATED_FROM
dolphin::35571,organism:46657a9da2e7,ISOLATED_FROM
dolphin::35572,organism:75497fb3c230,ISOLATED_FROM
dolphin::35573,organism:bc9a8908e95a,ISOLATED_FROM
dolphin::35574,organism:8860c603977b,ISOLATED_FROM
dolphin::35575,organism:8860c603977b,ISOLATED_FROM
dolphin::35576,organism:8860c603977b,ISOLATED_FROM
dolphin::35577,organism:a6361201dd55,ISOLATED_FROM
dolphin::35578,organism:dee1cc52a08f,ISOLATED_FROM
dolphin::35579,organism:086ab99476eb,ISOLATED_FROM
dolphin::35580,organism:086ab99476eb,ISOLATED_FROM
dolphin::35581,organism:086ab99476eb,ISOLATED_FROM
dolphin::35582,organism:613022a37dd8,ISOLATED_FROM
dolphin::35583,organism:8a40442d0df0,ISOLATED_FROM
dolphin::35584,organism:8a40442d0df0,ISOLATED_FROM
dolphin::35585,organism:6814f177fe96,ISOLATED_FROM
dolphin::35586,organism:10a089050d9d,ISOLATED_FROM
dolphin::35587,organism:48beb7644997,ISOLATED_FROM
dolphin::35588,organism:73de71612822,ISOLATED_FROM
dolphin::35589,organism:73de71612822,ISOLATED_FROM
dolphin::35590,organism:73de71612822,ISOLATED_FROM
dolphin::35591,organism:03f773d27034,ISOLATED_FROM
dolphin::35592,organism:ee636899bc4f,ISOLATED_FROM
dolphin::35593,organism:42099b4af021,ISOLATED_FROM
dolphin::35594,organism:0f54f9b5c472,ISOLATED_FROM
dolphin::35595,organism:2b607591bd3a,ISOLATED_FROM
dolphin::35596,organism:2b607591bd3a,ISOLATED_FROM
dolphin::35597,organism:2b607591bd3a,ISOLATED_FROM
dolphin::35598,organism:e4f082a4e9f3,ISOLATED_FROM
dolphin::35599,organism:e4f082a4e9f3,ISOLATED_FROM
dolphin::35600,organism:e4f082a4e9f3,ISOLATED_FROM
dolphin::35601,organism:6004f93d3406,ISOLATED_FROM
dolphin::35602,organism:786e7e3c193e,ISOLATED_FROM
dolphin::35603,organism:786e7e3c193e,ISOLATED_FROM
dolphin::35604,organism:786e7e3c193e,ISOLATED_FROM
dolphin::35605,organism:786e7e3c193e,ISOLATED_FROM
dolphin::35606,organism:786e7e3c193e,ISOLATED_FROM
dolphin::35607,organism:786e7e3c193e,ISOLATED_FROM
dolphin::35608,organism:786e7e3c193e,ISOLATED_FROM
dolphin::35609,organism:786e7e3c193e,ISOLATED_FROM
dolphin::35610,organism:b96ae591fd61,ISOLATED_FROM
dolphin::35611,organism:b96ae591fd61,ISOLATED_FROM
dolphin::35612,organism:b96ae591fd61,ISOLATED_FROM
dolphin::35613,organism:b96ae591fd61,ISOLATED_FROM
dolphin::35614,organism:bc31dcde4aa4,ISOLATED_FROM
dolphin::35615,organism:cd8c742a00b4,ISOLATED_FROM
dolphin::35616,organism:10a089050d9d,ISOLATED_FROM
dolphin::35617,organism:419515b94ea5,ISOLATED_FROM
dolphin::35618,organism:841ef2a11b44,ISOLATED_FROM
dolphin::35619,organism:bf7864bcbe80,ISOLATED_FROM
dolphin::35620,organism:553f1a572acb,ISOLATED_FROM
dolphin::35621,organism:56669a859e03,ISOLATED_FROM
dolphin::35622,organism:271bf52dbb1b,ISOLATED_FROM
dolphin::35623,organism:271bf52dbb1b,ISOLATED_FROM
dolphin::35624,organism:271bf52dbb1b,ISOLATED_FROM
dolphin::35625,organism:271bf52dbb1b,ISOLATED_FROM
dolphin::35626,organism:271bf52dbb1b,ISOLATED_FROM
dolphin::35627,organism:b3273d932199,ISOLATED_FROM
dolphin::35628,organism:c471218f6f30,ISOLATED_FROM
dolphin::35629,organism:d29715278d88,ISOLATED_FROM
dolphin::35630,organism:d29715278d88,ISOLATED_FROM
dolphin::35631,organism:4dffc4259d44,ISOLATED_FROM
dolphin::35632,organism:07198c918b5a,ISOLATED_FROM
dolphin::35633,organism:c2b3a25e00ac,ISOLATED_FROM
dolphin::35634,organism:9cfaffdd7cda,ISOLATED_FROM
dolphin::35635,organism:65cc78762b89,ISOLATED_FROM
dolphin::35636,organism:7cfa71d96a37,ISOLATED_FROM
dolphin::35637,organism:5a6876ac00e4,ISOLATED_FROM
dolphin::35638,organism:6324ff51a866,ISOLATED_FROM
dolphin::35639,organism:0e1425b2affd,ISOLATED_FROM
dolphin::35640,organism:6fca5cee41af,ISOLATED_FROM
dolphin::35641,organism:65cc78762b89,ISOLATED_FROM
dolphin::35642,organism:0d49b152e2c6,ISOLATED_FROM
dolphin::35643,organism:5a6876ac00e4,ISOLATED_FROM
dolphin::35644,organism:0dbb3fa8ac13,ISOLATED_FROM
dolphin::35645,organism:e4f082a4e9f3,ISOLATED_FROM
dolphin::35646,organism:1279b2400647,ISOLATED_FROM
dolphin::35647,organism:be2dbb6c0577,ISOLATED_FROM
dolphin::35648,organism:65cc78762b89,ISOLATED_FROM
dolphin::35649,organism:271bf52dbb1b,ISOLATED_FROM
dolphin::35650,organism:8ac68c9a7dbb,ISOLATED_FROM
dolphin::35651,organism:35380a8d878c,ISOLATED_FROM
dolphin::35652,organism:35380a8d878c,ISOLATED_FROM
dolphin::35653,organism:35380a8d878c,ISOLATED_FROM
dolphin::35654,organism:35380a8d878c,ISOLATED_FROM
dolphin::35655,organism:1074177e55ae,ISOLATED_FROM
dolphin::35656,organism:1074177e55ae,ISOLATED_FROM
dolphin::35657,organism:d6185123847c,ISOLATED_FROM
dolphin::35658,organism:eaa8826a9eaf,ISOLATED_FROM
dolphin::35659,organism:ceafa0a2290a,ISOLATED_FROM
dolphin::35660,organism:7242d95c47d1,ISOLATED_FROM
dolphin::35661,organism:e9819e2dc6a7,ISOLATED_FROM
dolphin::35662,organism:ba7c7c8f8eb4,ISOLATED_FROM
dolphin::35663,organism:80510fa4eadb,ISOLATED_FROM
dolphin::35664,organism:b30b5d961078,ISOLATED_FROM
dolphin::35665,organism:f045dae469ab,ISOLATED_FROM
dolphin::35666,organism:ff47b703bb6e,ISOLATED_FROM
dolphin::35667,organism:f045dae469ab,ISOLATED_FROM
dolphin::35668,organism:8f55d380835b,ISOLATED_FROM
dolphin::35669,organism:5a6876ac00e4,ISOLATED_FROM
dolphin::35670,organism:5a6876ac00e4,ISOLATED_FROM
dolphin::35671,organism:5a6876ac00e4,ISOLATED_FROM
dolphin::35672,organism:88c899f1c960,ISOLATED_FROM
dolphin::35673,organism:88c899f1c960,ISOLATED_FROM
dolphin::35674,organism:88c899f1c960,ISOLATED_FROM
dolphin::35675,organism:0c53040c67e5,ISOLATED_FROM
dolphin::35676,organism:acee93d470d6,ISOLATED_FROM
dolphin::35677,organism:fd96f8b26e70,ISOLATED_FROM
dolphin::35678,organism:28ca3ee41ed3,ISOLATED_FROM
dolphin::35679,organism:7106026129a8,ISOLATED_FROM
dolphin::35680,organism:0b636f8bc3c6,ISOLATED_FROM
dolphin::35681,organism:eb0e579bbbd7,ISOLATED_FROM
dolphin::35682,organism:908bc5947efc,ISOLATED_FROM
dolphin::35683,organism:1d7a9f96677f,ISOLATED_FROM
dolphin::35684,organism:43676bbf85cf,ISOLATED_FROM
dolphin::35685,organism:f3ce22c85466,ISOLATED_FROM
dolphin::35686,organism:086ab99476eb,ISOLATED_FROM
dolphin::35687,organism:086ab99476eb,ISOLATED_FROM
dolphin::35688,organism:f3ce22c85466,ISOLATED_FROM
dolphin::35689,organism:f3ce22c85466,ISOLATED_FROM
dolphin::35690,organism:f3ce22c85466,ISOLATED_FROM
dolphin::35691,organism:792308efe37a,ISOLATED_FROM
dolphin::35692,organism:f3ce22c85466,ISOLATED_FROM
dolphin::35693,organism:fe5395558884,ISOLATED_FROM
dolphin::35694,organism:fe5395558884,ISOLATED_FROM
dolphin::35695,organism:fe5395558884,ISOLATED_FROM
dolphin::35696,organism:086ab99476eb,ISOLATED_FROM
dolphin::35697,organism:086ab99476eb,ISOLATED_FROM
dolphin::35698,organism:3b17e778aed0,ISOLATED_FROM
dolphin::35699,organism:46f7b1d29882,ISOLATED_FROM
dolphin::35700,organism:e67c0345e14d,ISOLATED_FROM
dolphin::35701,organism:0c53040c67e5,ISOLATED_FROM
dolphin::35702,organism:658082b8291b,ISOLATED_FROM
dolphin::35703,organism:658082b8291b,ISOLATED_FROM
dolphin::35704,organism:658082b8291b,ISOLATED_FROM
dolphin::35705,organism:62ef96b92a16,ISOLATED_FROM
dolphin::35706,organism:841ef2a11b44,ISOLATED_FROM
dolphin::35707,organism:04543122cf0a,ISOLATED_FROM
dolphin::35708,organism:bf7864bcbe80,ISOLATED_FROM
dolphin::35709,organism:bc47ff8bdbc1,ISOLATED_FROM
dolphin::35710,organism:74c1e53dece2,ISOLATED_FROM
dolphin::35711,organism:a025b12e62a6,ISOLATED_FROM
dolphin::35712,organism:a025b12e62a6,ISOLATED_FROM
dolphin::35713,organism:a025b12e62a6,ISOLATED_FROM
dolphin::35714,organism:a025b12e62a6,ISOLATED_FROM
dolphin::35715,organism:a025b12e62a6,ISOLATED_FROM
dolphin::35716,organism:b30b5d961078,ISOLATED_FROM
dolphin::35717,organism:2cb77e92b217,ISOLATED_FROM
dolphin::35718,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35719,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35720,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35721,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35722,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35723,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35724,organism:2cb77e92b217,ISOLATED_FROM
dolphin::35725,organism:8f55d380835b,ISOLATED_FROM
dolphin::35726,organism:902876241a0c,ISOLATED_FROM
dolphin::35727,organism:902876241a0c,ISOLATED_FROM
dolphin::35728,organism:34dc2037a2a8,ISOLATED_FROM
dolphin::35729,organism:e15685ffe89f,ISOLATED_FROM
dolphin::35730,organism:43a35f603458,ISOLATED_FROM
dolphin::35731,organism:22c37602b787,ISOLATED_FROM
dolphin::35732,organism:8b09a7698ff8,ISOLATED_FROM
dolphin::35733,organism:f867063b2023,ISOLATED_FROM
dolphin::35734,organism:459246ffed98,ISOLATED_FROM
dolphin::35735,organism:f6a46f9385da,ISOLATED_FROM
dolphin::35736,organism:6e7f4fc9f024,ISOLATED_FROM
dolphin::35737,organism:908bc5947efc,ISOLATED_FROM
dolphin::35738,organism:840c0fce8e09,ISOLATED_FROM
dolphin::35739,organism:50e0567f9c3a,ISOLATED_FROM
dolphin::35740,organism:e49db66cbe7f,ISOLATED_FROM
dolphin::35741,organism:2ec2c0ebbf2a,ISOLATED_FROM
dolphin::35742,organism:2ec2c0ebbf2a,ISOLATED_FROM
dolphin::35743,organism:cfd64439fa55,ISOLATED_FROM
dolphin::35744,organism:80c7bf376bb0,ISOLATED_FROM
dolphin::35745,organism:80c7bf376bb0,ISOLATED_FROM
dolphin::35746,organism:80c7bf376bb0,ISOLATED_FROM
dolphin::35747,organism:b1ee987e53b2,ISOLATED_FROM
dolphin::35748,organism:51d2c8401863,ISOLATED_FROM
dolphin::35749,organism:51d2c8401863,ISOLATED_FROM
dolphin::35750,organism:51d2c8401863,ISOLATED_FROM
dolphin::35751,organism:51d2c8401863,ISOLATED_FROM
dolphin::35752,organism:459246ffed98,ISOLATED_FROM
dolphin::35753,organism:ceafa0a2290a,ISOLATED_FROM
dolphin::35754,organism:4b04c9bda1dd,ISOLATED_FROM
dolphin::35755,organism:8860c603977b,ISOLATED_FROM
dolphin::35756,organism:8860c603977b,ISOLATED_FROM
dolphin::35757,organism:8f55d380835b,ISOLATED_FROM
dolphin::35758,organism:8f55d380835b,ISOLATED_FROM
dolphin::35759,organism:ceafa0a2290a,ISOLATED_FROM
dolphin::35760,organism:c66603b5e168,ISOLATED_FROM
dolphin::35761,organism:c0ff50b9f3e6,ISOLATED_FROM
dolphin::35762,organism:adffeac77ca7,ISOLATED_FROM
dolphin::35763,organism:3403c8d83527,ISOLATED_FROM
dolphin::35764,organism:1ebb0eef7ace,ISOLATED_FROM
dolphin::35765,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35766,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35767,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35768,organism:eaa8826a9eaf,ISOLATED_FROM
dolphin::35769,organism:1074177e55ae,ISOLATED_FROM
dolphin::35770,organism:1074177e55ae,ISOLATED_FROM
dolphin::35771,organism:1074177e55ae,ISOLATED_FROM
dolphin::35772,organism:1074177e55ae,ISOLATED_FROM
dolphin::35773,organism:f69a0ac4c7b5,ISOLATED_FROM
dolphin::35774,organism:43676bbf85cf,ISOLATED_FROM
dolphin::35775,organism:2cb77e92b217,ISOLATED_FROM
dolphin::35776,organism:2cb77e92b217,ISOLATED_FROM
dolphin::35777,organism:22c37602b787,ISOLATED_FROM
dolphin::35778,organism:22c37602b787,ISOLATED_FROM
dolphin::35779,organism:22c37602b787,ISOLATED_FROM
dolphin::35780,organism:d8cefda760f8,ISOLATED_FROM
dolphin::35781,organism:d8cefda760f8,ISOLATED_FROM
dolphin::35782,organism:d8cefda760f8,ISOLATED_FROM
dolphin::35783,organism:d8cefda760f8,ISOLATED_FROM
dolphin::35784,organism:b1f993dc84ac,ISOLATED_FROM
dolphin::35785,organism:132f82aa1e81,ISOLATED_FROM
dolphin::35786,organism:1956035557b2,ISOLATED_FROM
dolphin::35787,organism:1956035557b2,ISOLATED_FROM
dolphin::35788,organism:1956035557b2,ISOLATED_FROM
dolphin::35789,organism:1956035557b2,ISOLATED_FROM
dolphin::35790,organism:1956035557b2,ISOLATED_FROM
dolphin::35791,organism:1956035557b2,ISOLATED_FROM
dolphin::35792,organism:1956035557b2,ISOLATED_FROM
dolphin::35793,organism:2a3a2904f56c,ISOLATED_FROM
dolphin::35794,organism:eb0e579bbbd7,ISOLATED_FROM
dolphin::35795,organism:c14fccd94b49,ISOLATED_FROM
dolphin::35796,organism:23ffa0747119,ISOLATED_FROM
dolphin::35797,organism:23ffa0747119,ISOLATED_FROM
dolphin::35798,organism:43676bbf85cf,ISOLATED_FROM
dolphin::35799,organism:adfb74e4e446,ISOLATED_FROM
dolphin::35800,organism:adfb74e4e446,ISOLATED_FROM
dolphin::35801,organism:16e823fa445c,ISOLATED_FROM
dolphin::35802,organism:16e823fa445c,ISOLATED_FROM
dolphin::35803,organism:16e823fa445c,ISOLATED_FROM
dolphin::35804,organism:c66603b5e168,ISOLATED_FROM
dolphin::35805,organism:c66603b5e168,ISOLATED_FROM
dolphin::35806,organism:73976f85bfcb,ISOLATED_FROM
dolphin::35807,organism:73976f85bfcb,ISOLATED_FROM
dolphin::35808,organism:73976f85bfcb,ISOLATED_FROM
dolphin::35809,organism:73976f85bfcb,ISOLATED_FROM
dolphin::35810,organism:2eaf0be0fe1b,ISOLATED_FROM
dolphin::35811,organism:6917f9e460ea,ISOLATED_FROM
dolphin::35812,organism:ace940a6400d,ISOLATED_FROM
dolphin::35813,organism:ace940a6400d,ISOLATED_FROM
dolphin::35814,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35815,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35816,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35817,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35818,organism:0c9baf19a991,ISOLATED_FROM
dolphin::35819,organism:30b1237dd04d,ISOLATED_FROM
dolphin::35820,organism:de4ee2c76ff5,ISOLATED_FROM
dolphin::35821,organism:05bcaa6ee9a0,ISOLATED_FROM
dolphin::35822,organism:b1ee987e53b2,ISOLATED_FROM
dolphin::35823,organism:b1ee987e53b2,ISOLATED_FROM
dolphin::35824,organism:b1ee987e53b2,ISOLATED_FROM
dolphin::35825,organism:5ee4e5b9b00d,ISOLATED_FROM
dolphin::35826,organism:5ee4e5b9b00d,ISOLATED_FROM
dolphin::35827,organism:086ab99476eb,ISOLATED_FROM
dolphin::35828,organism:086ab99476eb,ISOLATED_FROM
dolphin::35829,organism:086ab99476eb,ISOLATED_FROM
dolphin::35830,organism:902876241a0c,ISOLATED_FROM
dolphin::35831,organism:902876241a0c,ISOLATED_FROM
dolphin::35832,organism:902876241a0c,ISOLATED_FROM
dolphin::35833,organism:902876241a0c,ISOLATED_FROM
dolphin::35834,organism:c8c9889d9a8d,ISOLATED_FROM
dolphin::35835,organism:8f55d380835b,ISOLATED_FROM
dolphin::35836,organism:9d6081356b60,ISOLATED_FROM
dolphin::35837,organism:f80f154aeb81,ISOLATED_FROM
dolphin::35838,organism:3976d260cfce,ISOLATED_FROM
dolphin::35839,organism:8015216feab2,ISOLATED_FROM
dolphin::35840,organism:51d2c8401863,ISOLATED_FROM
dolphin::35841,organism:51d2c8401863,ISOLATED_FROM
dolphin::35842,organism:5e526af2d1b0,ISOLATED_FROM
dolphin::35843,organism:fe5395558884,ISOLATED_FROM
dolphin::35844,organism:eb14e4f8ffd7,ISOLATED_FROM
dolphin::35845,organism:4140f999ccca,ISOLATED_FROM
dolphin::35846,organism:27bd451c8406,ISOLATED_FROM
dolphin::35847,organism:22dc876b34af,ISOLATED_FROM
dolphin::35848,organism:10a089050d9d,ISOLATED_FROM
dolphin::35849,organism:419515b94ea5,ISOLATED_FROM
dolphin::35850,organism:612fb356553f,ISOLATED_FROM
dolphin::35851,organism:c231ab0db949,ISOLATED_FROM
dolphin::35852,organism:52511b232078,ISOLATED_FROM
dolphin::35853,organism:52511b232078,ISOLATED_FROM
dolphin::35854,organism:569ea1fe7f3f,ISOLATED_FROM
dolphin::35855,organism:d44d859920d1,ISOLATED_FROM
dolphin::35856,organism:ce9cd5b11e2a,ISOLATED_FROM
dolphin::35857,organism:ce9cd5b11e2a,ISOLATED_FROM
dolphin::35858,organism:a41322a20258,ISOLATED_FROM
dolphin::35859,organism:4194d856b6b5,ISOLATED_FROM
dolphin::35860,organism:a025b12e62a6,ISOLATED_FROM
dolphin::35861,organism:a025b12e62a6,ISOLATED_FROM
dolphin::35862,organism:72ca69ec2747,ISOLATED_FROM
dolphin::35863,organism:c2b3a25e00ac,ISOLATED_FROM
dolphin::35864,organism:d5a73355effb,ISOLATED_FROM
dolphin::35865,organism:d5a73355effb,ISOLATED_FROM
dolphin::35866,organism:d5a73355effb,ISOLATED_FROM
dolphin::35867,organism:d5a73355effb,ISOLATED_FROM
dolphin::35868,organism:58c68c978dfc,ISOLATED_FROM
dolphin::35869,organism:2cb77e92b217,ISOLATED_FROM
dolphin::35870,organism:2cb77e92b217,ISOLATED_FROM
dolphin::35871,organism:23ffa0747119,ISOLATED_FROM
dolphin::35872,organism:0c53040c67e5,ISOLATED_FROM
dolphin::35873,organism:c66603b5e168,ISOLATED_FROM
dolphin::35874,organism:f17ded9743dd,ISOLATED_FROM
dolphin::35875,organism:bf89a66d4e85,ISOLATED_FROM
dolphin::35876,organism:2638805cd13d,ISOLATED_FROM
dolphin::35877,organism:72807178e907,ISOLATED_FROM
dolphin::35878,organism:ace940a6400d,ISOLATED_FROM
dolphin::35879,organism:84eec3e25eb6,ISOLATED_FROM
dolphin::35880,organism:84eec3e25eb6,ISOLATED_FROM
dolphin::35881,organism:8860c603977b,ISOLATED_FROM
dolphin::35882,organism:8860c603977b,ISOLATED_FROM
dolphin::35883,organism:eaa8826a9eaf,ISOLATED_FROM
dolphin::35884,organism:c66603b5e168,ISOLATED_FROM
dolphin::35885,organism:6140fa69a8cc,ISOLATED_FROM
dolphin::35886,organism:7bef62d5cc9e,ISOLATED_FROM
dolphin::35887,organism:ff9d4761a591,ISOLATED_FROM
dolphin::35888,organism:2c7efea260ca,ISOLATED_FROM
dolphin::35889,organism:f6bf5b11d9a0,ISOLATED_FROM
dolphin::35890,organism:7f73d09fcfd0,ISOLATED_FROM
dolphin::35891,organism:7f73d09fcfd0,ISOLATED_FROM
dolphin::35892,organism:7e987e990dc6,ISOLATED_FROM
dolphin::35893,organism:7e987e990dc6,ISOLATED_FROM
dolphin::35894,organism:7e987e990dc6,ISOLATED_FROM
