source_id,target_id,edge_type,source_db
dolphin::35030,disease:1fddeb02d9df,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35031,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35032,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35033,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35034,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35035,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35036,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35038,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35039,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35040,disease:1fddeb02d9df,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35042,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35042,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35042,disease:4c2783706964,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35042,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35045,disease:4c2783706964,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35053,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35054,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35055,disease:bddebb3fd086,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35056,disease:bddebb3fd086,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35057,disease:bddebb3fd086,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35058,disease:bddebb3fd086,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35059,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35061,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35062,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35063,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35064,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35065,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35065,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35066,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35067,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35068,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35069,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35070,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35071,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35071,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35072,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35072,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35073,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35073,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35075,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35075,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35076,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35076,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35077,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35077,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35078,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35079,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35080,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35081,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35083,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35085,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35086,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35087,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35088,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35089,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35090,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35091,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35092,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35093,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35094,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35095,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35096,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35097,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35098,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35099,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35100,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35101,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35102,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35103,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35104,disease:1fddeb02d9df,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35105,disease:1fddeb02d9df,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35106,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35107,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35108,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35109,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35110,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35111,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35112,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35113,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35114,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35115,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35116,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35117,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35118,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35119,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35120,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35121,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35122,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35123,disease:6d2e44ff8ea0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35124,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35125,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35126,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35127,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35128,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35128,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35129,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35129,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35129,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35130,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35131,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35131,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35132,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35132,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35133,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35133,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35134,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35134,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35135,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35136,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35136,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35137,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35138,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35138,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35138,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35139,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35139,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35140,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35140,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35141,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35142,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35142,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35142,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35143,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35143,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35144,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35144,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35145,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35145,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35146,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35146,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35147,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35147,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35147,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35148,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35149,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35149,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35150,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35150,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35150,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35150,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35151,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35152,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35153,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35154,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35155,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35156,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35156,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35157,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35157,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35157,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35158,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35158,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35159,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35160,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35160,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35162,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35162,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35163,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35163,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35164,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35167,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35168,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35169,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35169,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35170,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35171,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35172,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35174,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35175,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35176,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35179,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35179,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35182,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35187,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35188,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35189,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35190,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35191,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35192,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35193,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35194,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35195,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35200,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35201,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35202,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35203,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35204,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35205,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35207,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35208,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35209,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35210,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35211,disease:4c2783706964,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35212,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35212,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35213,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35213,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35214,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35214,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35215,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35215,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35216,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35216,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35217,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35217,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35219,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35219,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35219,disease:6d2e44ff8ea0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35219,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35219,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35220,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35221,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35222,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35222,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35223,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35223,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35223,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35224,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35225,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35225,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35226,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35227,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35228,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35229,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35229,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35230,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35232,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35233,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35234,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35235,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35236,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35238,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35239,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35240,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35241,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35242,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35243,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35244,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35245,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35246,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35247,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35248,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35249,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35249,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35250,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35251,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35252,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35253,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35253,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35254,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35255,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35256,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35257,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35258,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35259,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35260,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35261,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35262,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35263,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35265,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35266,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35266,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35266,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35267,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35268,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35269,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35269,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35270,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35271,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35272,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35273,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35274,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35277,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35277,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35278,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35278,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35290,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35292,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35292,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35293,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35293,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35294,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35294,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35295,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35298,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35302,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35303,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35304,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35305,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35306,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35307,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35308,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35309,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35315,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35315,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35322,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35322,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35323,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35323,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::35324,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
