source_id,target_id,edge_type
dolphin::32995,bond:d0c29fa08a4b,HAS_GLYCOSIDIC_BOND
dolphin::32995,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::32995,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32995,bond:cc3d4eb4b5f1,HAS_GLYCOSIDIC_BOND
dolphin::32996,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::32996,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32996,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::32996,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32998,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32998,bond:df3ba6c7ab0f,HAS_GLYCOSIDIC_BOND
dolphin::32999,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33000,bond:c9ad9f965fd3,HAS_GLYCOSIDIC_BOND
dolphin::33000,bond:b160d69f5b9a,HAS_GLYCOSIDIC_BOND
dolphin::33000,bond:35465f06d596,HAS_GLYCOSIDIC_BOND
dolphin::33001,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33001,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33001,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33002,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33002,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33002,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33003,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33003,bond:432da5937745,HAS_GLYCOSIDIC_BOND
dolphin::33005,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33005,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::33006,bond:6b651bb1f1b3,HAS_GLYCOSIDIC_BOND
dolphin::33006,bond:bf71a7aff854,HAS_GLYCOSIDIC_BOND
dolphin::33006,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::33006,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33006,bond:ad2b733c2210,HAS_GLYCOSIDIC_BOND
dolphin::33006,bond:2c50aac98384,HAS_GLYCOSIDIC_BOND
dolphin::33007,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33007,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33008,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33008,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33008,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33008,bond:a2cf9c45ddbf,HAS_GLYCOSIDIC_BOND
dolphin::33009,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33009,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33009,bond:68b3f5d253ba,HAS_GLYCOSIDIC_BOND
dolphin::33009,bond:795c789abba0,HAS_GLYCOSIDIC_BOND
dolphin::33009,bond:e720bff3aa82,HAS_GLYCOSIDIC_BOND
dolphin::33010,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33010,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33011,bond:ff7f51a102f8,HAS_GLYCOSIDIC_BOND
dolphin::33011,bond:348e158f4bcf,HAS_GLYCOSIDIC_BOND
dolphin::33012,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33013,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33013,bond:90e18407cfd8,HAS_GLYCOSIDIC_BOND
dolphin::33014,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33014,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33018,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33018,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33019,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33019,bond:ed446ca65aaf,HAS_GLYCOSIDIC_BOND
dolphin::33021,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33021,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33022,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33023,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33026,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33026,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33027,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33030,bond:e4b17ae08033,HAS_GLYCOSIDIC_BOND
dolphin::33030,bond:3447c84bc7ee,HAS_GLYCOSIDIC_BOND
dolphin::33030,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33031,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33031,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33037,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33037,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33039,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33040,bond:17e94e3f5d61,HAS_GLYCOSIDIC_BOND
dolphin::33040,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::33040,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33040,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::33041,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33041,bond:7eb0181e5395,HAS_GLYCOSIDIC_BOND
dolphin::33041,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::33042,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33043,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33043,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33043,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33044,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33044,bond:df3ba6c7ab0f,HAS_GLYCOSIDIC_BOND
dolphin::33044,bond:cc3d4eb4b5f1,HAS_GLYCOSIDIC_BOND
dolphin::33044,bond:2c50aac98384,HAS_GLYCOSIDIC_BOND
dolphin::33044,bond:54af7467d9e8,HAS_GLYCOSIDIC_BOND
dolphin::33048,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33048,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33048,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33048,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33048,bond:f2bff9b4a3ca,HAS_GLYCOSIDIC_BOND
dolphin::33048,bond:d86b8de45ad6,HAS_GLYCOSIDIC_BOND
dolphin::33051,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::33051,bond:ee1869bcbf26,HAS_GLYCOSIDIC_BOND
dolphin::33052,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33052,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33053,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33053,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33054,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::33055,bond:50110affee54,HAS_GLYCOSIDIC_BOND
dolphin::33055,bond:86410a03475b,HAS_GLYCOSIDIC_BOND
dolphin::33055,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33055,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33056,bond:e4b968d4c357,HAS_GLYCOSIDIC_BOND
dolphin::33056,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::33056,bond:432da5937745,HAS_GLYCOSIDIC_BOND
dolphin::33056,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::33056,bond:8fba4b0ffdf2,HAS_GLYCOSIDIC_BOND
dolphin::33056,bond:6dac55dd4b54,HAS_GLYCOSIDIC_BOND
dolphin::33056,bond:c9ad9f965fd3,HAS_GLYCOSIDIC_BOND
dolphin::33057,bond:bb61b5ac28c4,HAS_GLYCOSIDIC_BOND
dolphin::33057,bond:ff7f51a102f8,HAS_GLYCOSIDIC_BOND
dolphin::33057,bond:5e2fb8528c5d,HAS_GLYCOSIDIC_BOND
dolphin::33057,bond:54af7467d9e8,HAS_GLYCOSIDIC_BOND
dolphin::33057,bond:7eb0181e5395,HAS_GLYCOSIDIC_BOND
dolphin::33057,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33057,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::33057,bond:7b0a175417e5,HAS_GLYCOSIDIC_BOND
dolphin::33058,bond:10bb269dca4b,HAS_GLYCOSIDIC_BOND
dolphin::33058,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33058,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::33058,bond:ca969f5d253b,HAS_GLYCOSIDIC_BOND
dolphin::33058,bond:918a3fca45f1,HAS_GLYCOSIDIC_BOND
dolphin::33059,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::33059,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33059,bond:a073c3596ba2,HAS_GLYCOSIDIC_BOND
dolphin::33059,bond:6860798aab5e,HAS_GLYCOSIDIC_BOND
dolphin::33060,bond:e8446832bddb,HAS_GLYCOSIDIC_BOND
dolphin::33060,bond:798c501d9ac2,HAS_GLYCOSIDIC_BOND
dolphin::33061,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33062,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33063,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33063,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33063,bond:cc3d4eb4b5f1,HAS_GLYCOSIDIC_BOND
dolphin::33064,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33066,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::33066,bond:bf71a7aff854,HAS_GLYCOSIDIC_BOND
dolphin::33066,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33067,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::33067,bond:7e88ae6fdd19,HAS_GLYCOSIDIC_BOND
dolphin::33067,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33068,bond:a2cf9c45ddbf,HAS_GLYCOSIDIC_BOND
dolphin::33068,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33068,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33068,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33068,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::33068,bond:666c5efc54b1,HAS_GLYCOSIDIC_BOND
dolphin::33068,bond:4b9ef0adccd5,HAS_GLYCOSIDIC_BOND
dolphin::33068,bond:c9ad9f965fd3,HAS_GLYCOSIDIC_BOND
dolphin::33069,bond:e0da2d2ca283,HAS_GLYCOSIDIC_BOND
dolphin::33069,bond:31f8a855b569,HAS_GLYCOSIDIC_BOND
dolphin::33070,bond:d0c29fa08a4b,HAS_GLYCOSIDIC_BOND
dolphin::33070,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33070,bond:ff7f51a102f8,HAS_GLYCOSIDIC_BOND
dolphin::33070,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33072,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33072,bond:90e18407cfd8,HAS_GLYCOSIDIC_BOND
dolphin::33072,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33073,bond:ed446ca65aaf,HAS_GLYCOSIDIC_BOND
dolphin::33073,bond:1931b27204fd,HAS_GLYCOSIDIC_BOND
dolphin::33073,bond:666c5efc54b1,HAS_GLYCOSIDIC_BOND
dolphin::33073,bond:54d12405c466,HAS_GLYCOSIDIC_BOND
dolphin::33073,bond:2eb9a582da6e,HAS_GLYCOSIDIC_BOND
dolphin::33073,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33075,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33075,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33075,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::33075,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33075,bond:a2cf9c45ddbf,HAS_GLYCOSIDIC_BOND
dolphin::33076,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33076,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33077,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33078,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::33078,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33079,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33079,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33080,bond:10bb269dca4b,HAS_GLYCOSIDIC_BOND
dolphin::33080,bond:d0c29fa08a4b,HAS_GLYCOSIDIC_BOND
dolphin::33081,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33081,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33081,bond:bf71a7aff854,HAS_GLYCOSIDIC_BOND
dolphin::33081,bond:df3ba6c7ab0f,HAS_GLYCOSIDIC_BOND
dolphin::33081,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33082,bond:74b857aeb6e8,HAS_GLYCOSIDIC_BOND
dolphin::33082,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33083,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::33083,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33083,bond:3290b3f34adc,HAS_GLYCOSIDIC_BOND
dolphin::33084,bond:7c5ec48130f5,HAS_GLYCOSIDIC_BOND
dolphin::33084,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33084,bond:f9d1b83d223b,HAS_GLYCOSIDIC_BOND
dolphin::33085,bond:8ec4ab74705e,HAS_GLYCOSIDIC_BOND
dolphin::33085,bond:5dd42ea9dde3,HAS_GLYCOSIDIC_BOND
dolphin::33085,bond:c2d24baa487a,HAS_GLYCOSIDIC_BOND
dolphin::33086,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33086,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33087,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33087,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33088,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::33089,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33089,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33090,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33091,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33091,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33092,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33092,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33093,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33094,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33094,bond:50110affee54,HAS_GLYCOSIDIC_BOND
dolphin::33095,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33095,bond:50110affee54,HAS_GLYCOSIDIC_BOND
dolphin::33096,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33096,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33097,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33098,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33098,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33099,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33100,bond:c9ad9f965fd3,HAS_GLYCOSIDIC_BOND
dolphin::33101,bond:a2cf9c45ddbf,HAS_GLYCOSIDIC_BOND
dolphin::33101,bond:5e2fb8528c5d,HAS_GLYCOSIDIC_BOND
dolphin::33102,bond:5e2fb8528c5d,HAS_GLYCOSIDIC_BOND
dolphin::33103,bond:bfe675f72c33,HAS_GLYCOSIDIC_BOND
dolphin::33103,bond:e8446832bddb,HAS_GLYCOSIDIC_BOND
dolphin::33104,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33105,bond:d0c29fa08a4b,HAS_GLYCOSIDIC_BOND
dolphin::33105,bond:38ac0a48d38f,HAS_GLYCOSIDIC_BOND
dolphin::33105,bond:d4505143343f,HAS_GLYCOSIDIC_BOND
dolphin::33105,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::33106,bond:df3ba6c7ab0f,HAS_GLYCOSIDIC_BOND
dolphin::33106,bond:38ac0a48d38f,HAS_GLYCOSIDIC_BOND
dolphin::33106,bond:506531a62f78,HAS_GLYCOSIDIC_BOND
dolphin::33106,bond:b6a65841220a,HAS_GLYCOSIDIC_BOND
dolphin::33107,bond:df3ba6c7ab0f,HAS_GLYCOSIDIC_BOND
dolphin::33107,bond:38ac0a48d38f,HAS_GLYCOSIDIC_BOND
dolphin::33107,bond:506531a62f78,HAS_GLYCOSIDIC_BOND
dolphin::33107,bond:b6a65841220a,HAS_GLYCOSIDIC_BOND
dolphin::33109,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33109,bond:90e18407cfd8,HAS_GLYCOSIDIC_BOND
dolphin::33110,bond:74b857aeb6e8,HAS_GLYCOSIDIC_BOND
dolphin::33110,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33110,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33111,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::33112,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33112,bond:7b03d1db998b,HAS_GLYCOSIDIC_BOND
dolphin::33112,bond:b9c784ccce43,HAS_GLYCOSIDIC_BOND
dolphin::33113,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33113,bond:90e18407cfd8,HAS_GLYCOSIDIC_BOND
dolphin::33113,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33115,bond:795c789abba0,HAS_GLYCOSIDIC_BOND
dolphin::33117,bond:cc1677c585bf,HAS_GLYCOSIDIC_BOND
dolphin::33118,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33120,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33121,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33122,bond:766543d51514,HAS_GLYCOSIDIC_BOND
dolphin::33126,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33126,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33136,bond:6d2cfe1315a9,HAS_GLYCOSIDIC_BOND
dolphin::33138,bond:cc1677c585bf,HAS_GLYCOSIDIC_BOND
dolphin::33139,bond:df3ba6c7ab0f,HAS_GLYCOSIDIC_BOND
dolphin::33146,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33146,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33147,bond:cc1677c585bf,HAS_GLYCOSIDIC_BOND
dolphin::33148,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33149,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33149,bond:17e94e3f5d61,HAS_GLYCOSIDIC_BOND
dolphin::33149,bond:f45eefe7d97a,HAS_GLYCOSIDIC_BOND
dolphin::33150,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::33150,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33150,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33150,bond:10c1d3d12c76,HAS_GLYCOSIDIC_BOND
dolphin::33152,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33152,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33152,bond:c63fd005fdf7,HAS_GLYCOSIDIC_BOND
dolphin::33156,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33156,bond:38ac0a48d38f,HAS_GLYCOSIDIC_BOND
dolphin::33156,bond:5b93b6f263c7,HAS_GLYCOSIDIC_BOND
dolphin::33158,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::33158,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33159,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33159,bond:10c1d3d12c76,HAS_GLYCOSIDIC_BOND
dolphin::33159,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33160,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33161,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33161,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::33161,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::33162,bond:de45aedbb19c,HAS_GLYCOSIDIC_BOND
dolphin::33163,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33168,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33168,bond:d5688f33a6b5,HAS_GLYCOSIDIC_BOND
dolphin::33182,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33183,bond:50110affee54,HAS_GLYCOSIDIC_BOND
dolphin::33183,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33190,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33190,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33190,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33194,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33195,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33196,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::33197,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::33199,bond:ca969f5d253b,HAS_GLYCOSIDIC_BOND
dolphin::33205,bond:ab31751fe89a,HAS_GLYCOSIDIC_BOND
dolphin::33205,bond:963246193132,HAS_GLYCOSIDIC_BOND
dolphin::33205,bond:c9ad9f965fd3,HAS_GLYCOSIDIC_BOND
dolphin::33209,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::33212,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::33212,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33213,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::33213,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33214,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::33214,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33220,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::33221,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::33222,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::33228,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::33228,bond:d59313a1cdad,HAS_GLYCOSIDIC_BOND
dolphin::33231,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::33233,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::33233,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33233,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::33233,bond:4e27cc9d4b72,HAS_GLYCOSIDIC_BOND
dolphin::33233,bond:b160d69f5b9a,HAS_GLYCOSIDIC_BOND
dolphin::33235,bond:d0c29fa08a4b,HAS_GLYCOSIDIC_BOND
dolphin::33236,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33236,bond:b6231a2220ce,HAS_GLYCOSIDIC_BOND
dolphin::33242,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::33243,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::33243,bond:ff7f51a102f8,HAS_GLYCOSIDIC_BOND
dolphin::33245,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::33245,bond:5f5b8f9a3ede,HAS_GLYCOSIDIC_BOND
dolphin::33245,bond:e720bff3aa82,HAS_GLYCOSIDIC_BOND
dolphin::33245,bond:c9ad9f965fd3,HAS_GLYCOSIDIC_BOND
dolphin::33246,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33246,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33248,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33248,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33249,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::33249,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::33251,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::33251,bond:cc1677c585bf,HAS_GLYCOSIDIC_BOND
dolphin::33251,bond:597fca0b6882,HAS_GLYCOSIDIC_BOND
dolphin::33252,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33252,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::33252,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::33253,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::33253,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::33259,bond:795c789abba0,HAS_GLYCOSIDIC_BOND
dolphin::33259,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::33262,bond:c9ad9f965fd3,HAS_GLYCOSIDIC_BOND
dolphin::33262,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::33263,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::33263,bond:f142049b40b2,HAS_GLYCOSIDIC_BOND
dolphin::33263,bond:50110affee54,HAS_GLYCOSIDIC_BOND
dolphin::33263,bond:460faf5dd2e1,HAS_GLYCOSIDIC_BOND
dolphin::33265,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::33265,bond:273908c0f6c5,HAS_GLYCOSIDIC_BOND
dolphin::33268,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
